EL_KEY;EL_KEY2;EL_DESC;EL_DESC2;EL_DESCS;EL_ART1;EL_ART2;EL_ART3;EL_ART4;EL_ART5;EL_MAT1_KEY;EL_MAT2_KEY;EL_MAT1_QTY;EL_MAT2_QTY;EL_MAT1_THK;EL_MAT2_THK;EL_EF_MAT;EL_EF_THK;EL_EF_RIB;EL_EF_LENP;EL_EF_BA;EL_EF_CNC;EL_EF_ET;EL_EB_MAT;EL_EB_THK;EL_EB_RIB;EL_EB_LENP;EL_EB_BA;EL_EB_CNC;EL_EB_ET;EL_EL_MAT;EL_EL_THK;EL_EL_RIB;EL_EL_LENP;EL_EL_BA;EL_EL_CNC;EL_EL_ET;EL_ER_MAT;EL_ER_THK;EL_ER_RIB;EL_ER_LENP;EL_ER_BA;EL_ER_CNC;EL_ER_ET;EL_SUR_F;EL_SUR_B;EL_VAR_F;EL_VAR_B;EL_CORNER1;EL_CORNER2;EL_CORNER3;EL_CORNER4;EL_SURFACE;EL_SUR_RAD;EL_SUR_OVERDIM;EL_TEXTURE;EL_GROUP;EL_LAYER;EL_COR_OD_LL;EL_COR_OD_LR;EL_COR_OD_WF;EL_COR_OD_WB;EL_COR_OD_T;EL_MAT_OD;EL_CNC;EL_OVER_QTY;EL_CNC_PROG1;EL_CNC_PROG2;EL_CNC_PROG3;EL_CNC_PROG4;EL_PIC;EL_PLAN;EL_REMARK;EL_REMARK2;EL_REMARK3;EL_BOX;EL_BOX2;EL_MEMO;EL_DIFF_FAC;EL_NR;EL_SUR_F2;EL_SUR_B2;EL_USE_SF;EL_USE_SB;EL_SAW;EL_COLOUR;EL_LIN_WID;EL_PRODUCTION_TYPE;EL_ID;EL_MON_OD_LL;EL_MON_OD_LR;EL_MON_OD_WF;EL_MON_OD_WB;EL_MAC;EL_CUSTOM01;EL_CUSTOM02;EL_CUSTOM03;EL_CUSTOM04;EL_CUSTOM05;EL_CUSTOM06;EL_CUSTOM07;EL_CUSTOM08;EL_CUSTOM09;EL_CUSTOM10;EL_MUL_WITH_POS_QTY;EL_DIRLINE;EL_CHANGESIDES;EL_DEF_TEXTURE;EL_BLOK_ID;EL_BLOK_ELEM_ID;EL_PIC_FILE;EL_PIC_FILE2
7IOD_VODG2_G2;;IN_OUT DRIVE VODILICA GORNJA DVOSTRUKA;ger Lijevo i Desno;;8;46;;;;AS_SAS510.151;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1029;;;;;;;;;;;;;;;;1;1;0;1;;;AluStyle\In-Out Drive gornja vodilice ger LD.jpg;
1STRL_MDF;;STRANICA LIJEVA MDF;;;2;14;;;;1MDF18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1198;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STR4_PSDG;;STRANICA - kant 4;Prednji Stražnji Gornji Donji;;54;;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;629;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STRF;;STRANICA FURNIR;;;54;;;;;1IV18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;630;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZH;;VEZ HORIZONTALNI;;;2;24;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1199;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZH_FF;;VEZ HORIZONTALNI FURNIR - kant furnir;;;2;24;;;;1IV18;;1;0;18;0;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1200;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZH_FM;;VEZ HORIZONTALNI FURNIR - kant masiv;;;2;24;;;;1IV18;;1;0;18;0;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;2;2;2;2;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1201;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STRFF4_PSDG;;STRANICA FURNIR - kant furnir 4;Prednji Stražnji Donji Gornji;;54;;;;;1IV18;;1;0;18;0;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;636;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZH_MAS;;VEZ HORIZONTALNI MASIV;;;2;24;;;;1MP18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1202;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZH_MDF;;VEZ HORIZONTALNI MDF;;;2;24;;;;1MDF18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1203;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZV;;VEZ VERTIKALNI;;;2;24;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1204;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZV_FM;;VEZ VERTIKALNI FURNIR - kant masiv;;;2;24;;;;1IV18;;1;0;18;0;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;2;2;2;2;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1206;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZV_FF;;VEZ VERTIKALNI FURNIR - kant furnir;;;2;24;;;;1IV18;;1;0;18;0;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1205;;;;;;;;;;;;;;;;1;1;0;1;;;;
2PREG2_PSXX;;PREGRADA - kant 2;Prednji Stražnji;;54;;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1081;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STRFM4_PSDG;;STRANICA FURNIR - kant masiv 4;Prednji Stražnji Donji Gornji;;54;;;;;1IV18;;1;0;18;0;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;2;2;2;2;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;642;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZ_;;VEZ;;;54;;;;;1IL18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;643;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STR2_XXDG;;STRANICA - kant 2; Donji Gornji;;54;;;;;1IL18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;1;1;1;1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1086;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZV_MAS;;VEZ VERTIKALNI MASIV;;;2;24;;;;1MP18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1207;;;;;;;;;;;;;;;;1;1;0;1;;;;
7PRAL_L40X20X2;;PROFIL ALUMINIJSKI L 40 x 20 x 2;;;8;55;;;;9PL_40_20_2;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1085;;;;;;;;;;;;;;;;1;1;0;1;;;;
1VEZV_MDF;;VEZ VERTIKALNI MDF;;;2;24;;;;1MDF18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1208;;;;;;;;;;;;;;;;1;1;0;1;;;;
2POL_ST;;POLICA STAKLO;;;11;;;;;5STAKLO-10;;1;0;10;0;;;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1209;;;;;;;;;;;;;;;;1;1;0;1;;;;
2-;;--------------------------------------------------------;;;11;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;650;;;;;;;;;;;;;;;;1;1;0;1;;;;
2--;;UNUTRAŠNJOST;;;11;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;651;;;;;;;;;;;;;;;;1;1;0;1;;;;
2---;;--------------------------------------------------------;;;11;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;652;;;;;;;;;;;;;;;;1;1;0;1;;;;
2POL4_PSLD;;POLICA - kant 4;Prednji Stražnji Lijevi Desni;;54;;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;654;;;;;;;;;;;;;;;;1;1;0;1;;;;
7RLED_UK_DIVA;;KANALICA UKOPNA ZA LED DIVA;;;8;56;;;;4LED_DIVUK;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1096;;;;;;;;;;;;;;;;1;1;0;1;;;;
Z_KUHAP;;KUHINJSKI APARATI;;;12;;;;;9D;;1;0;1;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;4026597375;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;1095;;;;;;;;;;;;;;;;1;1;0;0;;;;
7RLED_PO_DIVA;;POKROV KANALICE ZA LED DIVA;;;8;56;;;;4LED_DIVP;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1097;;;;;;;;;;;;;;;;1;1;0;1;;;;
Z_HLAC;;HLAČNIK;;;12;;;;;;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;4026531841;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-4144960;4026531840;0;1094;;;;;;;;;;;;;;;;1;1;0;0;;;;
3LAD_STAK10;;LADICA STAKLO;;;4;;;;;5STAKLO-10;;1;0;10;0;;0;0;0;0;0;;;;0;0;0;0;;;0;0;0;0;0;;;;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1107;;;;;;;;;;;;;;;;1;1;0;1;;;;
3-;;--------------------------------------------------------;;;4;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;659;;;;;;;;;;;;;;;;1;1;0;1;;;;
3--;;LADICA;;;4;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;660;;;;;;;;;;;;;;;;1;1;0;1;;;;
3---;;--------------------------------------------------------;;;4;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;661;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LADPOD_;;LADICA POD;;;4;;;;;1HFH04;;1;0;4;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;662;;;;;;;;;;;;;;;;1;1;0;1;;;;
Z_LADPOD_FIKT;;LADICA POD FIKTIVNI;;;12;;;;;9D;;1;0;1;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;65535;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;663;;;;;;;;;;;;;;;;1;1;0;0;;;;
3LADPOD_LIM;;LADICA POD LIM;;;4;;;;;5LIM-1;;1;0;1;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;664;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LADPODP;;LADICA POD PUNI;;;4;;;;;EG_W960ST7_16;;1;0;16;0;4ABS_LADICE;0,8;0;0;0;0;;4ABS_LADICE;0,8;0;0;0;0;;4ABS_LADICE;0,8;0;0;0;0;;4ABS_LADICE;0,8;0;0;0;0;;;;;;0;0;0;0;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;665;;;;;;;;;;;;;;;;1;1;0;1;;;;
BLOK;;za izradu blokova;;;0;0;0;0;0;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;30;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1111;0;0;0;0;;;;;;;;;;;;1;1;0;1;;;;
2POLS_;;POLICA - STAKLO;;;54;;;;;5STAKLO-10;;1;0;10;0;;;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1112;;;;;;;;;;;;;;;;1;1;0;1;;;;
7LET_MAS_P;;LETVA MASIV - poprečna;;;54;;;;;3MAS;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;1;5;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1116;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LADPODP4_PSLD;;LADICA POD - kant 4;Prednji Stražnji Lijevi Desni;;54;;;;;1IL16;;1;0;16;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;669;;;;;;;;;;;;;;;;1;1;0;1;;;;
2POL;;POLICA;;;11;;;;;EG_W960ST7_18;;1;0;18;0;4ABS_POLICE;0,8;0;0;0;0;;4ABS_POLICE;0,8;0;0;0;0;;4ABS_POLICE;0,8;0;0;0;0;;4ABS_POLICE;0,8;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1210;;;;;;;;;;;;;;;;1;1;0;1;;;;
4VRAOM4_DLDG;;VRATA OBLOGA  - masiv kant 4;Desno Lijevo Dolje Gore;;54;;;;;1IV16;;1;0;16;0;4MAS08;8;0;0;1;0;;4MAS08;8;0;0;1;0;;4MAS08;8;0;0;1;0;;4MAS08;8;0;0;1;0;;1UT_B1;1UT_B1;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1114;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LADPRE4_DGLD;;LADICA PREDNJI - kant 4;Donji Gornji Lijevi Desni;;54;;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;672;;;;;;;;;;;;;;;;1;1;0;1;;;;
7OKV_AL;;OKVIR ALUMINIJSKI;;;8;55;;;;4ALOKV_US;;1;0;20;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1113;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LADSTR3_-GPS;;LADICA STRANICA - kant 3;Gornji Prednji Stražnji;;54;;;;;1IL16;;1;0;16;0;;0;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;1;1;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;675;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LADSTR4_DGPS;;LADICA STRANICA - kant 4;Donji Gornji Prednji Stražnji;;54;;;;;1IL16;;1;0;16;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;676;;;;;;;;;;;;;;;;1;1;0;1;;;;
2POL_FF;;POLICA FURNIR - kant furnir;;;11;;;;;1IV18;;1;0;18;0;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1211;;;;;;;;;;;;;;;;1;1;0;1;;;;
2POL_FM;;POLICA FURNIR - kant masiv;;;11;;;;;1IV18;;1;0;18;0;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;2;2;2;2;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1212;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LADZAD4_DGLD;;LADICA ZADNJI - kant 4;Donji Gornji Lijevi Desni;;54;;;;;1IL16;;1;0;16;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;679;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LET_IP;;LETVICA IZVLAČNE POLICE;;;4;;;;;1IL16;;1;0;16;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;0;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;680;;;;;;;;;;;;;;;;1;1;0;1;;;;
3REL_KUT;;LADICA RELIG KUTNIK;;;4;;;;;9D;;1;0;1;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;0;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;681;;;;;;;;;;;;;;;;1;1;0;1;;;;
3REL_PAL;;LADICA RELIG PALICA;;;4;;;;;BL_ZRG_1104U;;1;0;5;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;0;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;682;;;;;;;;;;;;;;;;1;1;0;1;;;;
4-;;--------------------------------------------------------;;;1;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;683;;;;;;;;;;;;;;;;1;1;0;1;;;;
4--;;FRONTA;;;1;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;684;;;;;;;;;;;;;;;;1;1;0;1;;;;
4---;;--------------------------------------------------------;;;1;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;685;;;;;;;;;;;;;;;;1;1;0;1;;;;
4CEL4_DLDG;;ČELO LADICE - kant 4;Desno Lijevo Dolje Gore;;54;;;;;1IL18F;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;686;;;;;;;;;;;;;;;;1;1;0;1;;;;
