MAT_KEY;MAT_KEY2;MAT_DESC;MAT_DESC2;MAT_DESCS;MAT_MANUF_KEY;MAT_THICK;MAT_COL;MAT_COL2;MAT_LAYER;MAT_GROUP;MAT_ART1;MAT_ART2;MAT_ART3;MAT_ART4;MAT_ART5;MAT_W_UN;MAT_O_UN;MAT_ROT;MAT_WEIGHT;MAT_W_PRICE;MAT_BM_L;MAT_BM_W;MAT_BM_T;MAT_ED_L;MAT_ED_W;MAT_ED_T;MAT_ED_M;MAT_MEMO;MAT_DRILL;MAT_DATE;MAT_MC_MAT;MAT_MC_MAT_NO_EDGE;MAT_MR_MAT;MAT_MP_MAT;MAT_MATHATCH;MAT_DECORE;MAT_LEVEL1;MAT_LEVEL2;MAT_LEVEL3;MAT_LEVEL_ABAND;MAT_LEVEL_TMP;MAT_CUSTOM01;MAT_CUSTOM02;MAT_CUSTOM03;MAT_CUSTOM04;MAT_CUSTOM05;MAT_CUSTOM06;MAT_CUSTOM07;MAT_CUSTOM08;MAT_CUSTOM09;MAT_CUSTOM10;MAT_NO_ORDER;MAT_ID;MAT_F_LEN;MAT_F_WID;MAT_F_THK;MAT_FACT;MAT_REST;MAT_MAC;MAT_ROUTER_GROUP;MAT_IMAGE_ID;MAT_ROUTER_DATA;MAT_COL_RAL;MAT_COL_NCS
4ABS08_99;;ABS 0,8 / 99 mm ;;;;0,8;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;0,8;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;6987;0;99;0,8;1000;10;;;;;;
4ABS10_99;;ABS 1 / 99 mm ;;;;1;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;1;;0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;6988;0;99;1;1000;10;;;;;;
4ABS08;;ABS 0,8 mm ;;;;0,8;-16777216;-16711936;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;0,8;;0;13.1.2026. 0:00:00;Material_003;;;;;UNI;1;0;0;0;1;;;;;;;;;;;0;267;0;0;0,8;100;10;;;;;;
4ABS08_23;;ABS 0,8 / 23 mm ;;;;0,8;-16711936;-16711936;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;15;0;0;0,8;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;268;0;23;0,8;100;5;;;;;;
4ABS08_29;;ABS 0,8 / 29 mm ;;;;0,8;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;0,8;;0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;269;0;29;0,8;100;10;;;;;;
4ABS08_33;;ABS 0,8 / 33 mm ;;;;0,8;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;0,8;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;270;0;33;0,8;1000;10;;;;;;
4ABS10;;ABS 1 mm ;;;;1;-16777216;-16776961;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;1;System.Byte[];0;3.6.2025. 0:00:00;;;;;;UNI;1;0;0;0;0;;;;;;;;;;;0;275;0;0;1;100;10;;;;;;
4ABS10_23;;ABS 1 / 23 mm ;;;;1;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;1;;0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;276;0;23;1;100;10;;;;;;
4ABS10_29;;ABS 1 / 29 mm ;;;;1;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;15;0;0;1;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;277;0;29;1;100;10;;;;;;
4ABS10_33;;ABS 1 / 33 mm ;;;;1;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;1;;0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;278;0;33;1;100;10;;;;;;
4ABS10_43;;ABS 1 / 43 mm ;;;;1;-16777216;-16777216;4026531840;4026531840;4;93;282;;;M1;KOL;0;0;0;0;0;0;10;0;0;1;;0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;279;0;43;1;1000;10;;;;;;
4ABS20;;ABS 2 mm ;;2;;2;-16777216;-16744448;4026531840;4026531840;4;93;282;;130;M1;KOL;0;0;0;0;0;0;10;0;0;2;;0;3.6.2025. 0:00:00;Material_003;;;;;UNI;1;0;0;0;0;;;;;;;;;;;0;290;0;0;2;100;10;;;;;;
4ABS20_23;;ABS 2 / 23 mm;;2;;2;-16777216;0;4026531840;4026531840;4;93;282;;130;M1;KOL;0;0;0;0;0;0;10;0;0;2;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;291;0;23;2;100;10;;;;;;
4ABS20_29;;ABS 2 / 29 mm ;;2;;2;-16777216;0;4026531840;4026531840;4;93;282;;130;M1;KOL;0;0;0;0;0;0;10;0;0;2;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;292;0;29;2;100;10;;;;;;
4ABS20_33;;ABS 2 / 33 mm ;;2;;2;-16777216;0;4026531840;4026531840;4;93;282;;130;M1;KOL;0;0;0;0;0;0;10;0;0;2;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;293;0;33;2;100;10;;;;;;
4ABS20_43;;ABS 2 / 43 mm ;;2;;2;-16777216;0;4026531840;4026531840;4;93;282;;130;M1;KOL;0;0;0;0;0;0;10;0;0;2;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;294;0;43;2;1000;10;;;;;;
SCH_103309900;;Rešetka za provjetravanje ALU, 400 x 60 mm, 65 cm2 ;titan efekt nerđajučeg čelika;;103309900;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];18;14.3.2026. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;12071;0;0;0;1;0;Resetke\Schachermayer\103309900.MAC;;527;;;
4AL-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;94;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;305;0;0;0;1;0;;;;;;
4AL--;;ALUMINIJSKI PROFILI;;;;0;-16777216;-16777216;4026531840;4026531840;4;94;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;306;0;0;0;1;0;;;;;;
4AL---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;94;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;307;0;0;0;1;0;;;;;;
4ALOKV_S1;;AL OKVIR VRATA S1;;;;20,6;-16777216;-16777216;4026531840;4026531840;4;94;;;;M1;M1;0;0;10,12;0;0;0;10;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;Metal\Aluminij;;;;;;1;0;0;0;0;;;;;;;;;;;0;308;1200;0;0;1;20;Profili\Fronta AL profil S1.MAC;;;;;
4ALOKV_S3;;AL OKVIR VRATA S3;;;;20,6;-16777216;-16777216;4026531840;4026531840;4;94;;;;M1;M1;0;0;10,12;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;Metal\Aluminij;;;;;;1;0;0;0;0;;;;;;;;;;;0;309;1200;0;0;1;20;Profili\Fronta AL profil S3.MAC;;;;;
4ALOKV_S6;;AL OKVIR VRATA S6;;;;20,6;-16777216;-16777216;4026531840;4026531840;4;94;;;;M1;M1;0;0;10,12;0;0;0;10;0;0;0;;0;29.1.2026. 0:00:00;Metal\Aluminij;;;;;;1;0;0;0;1;;;;;;;;;;;0;310;1200;0;0;1;20;Profili\Fronta AL profil S6.MAC;;;;;
4BRT-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;95;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;312;0;0;0;1;0;;;;;;
4BRT--;;BRTVE;;;;0;-16777216;-16777216;4026531840;4026531840;4;95;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;313;0;0;0;1;0;;;;;;
4BRT---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;95;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;314;0;0;0;1;0;;;;;;
4BRT-11X6;;BRTVA ZA VRATA 11,5 x 6 mm;;;;7;-8388608;-16777216;4026531840;4026531840;4;95;;;;M1;KOL;0;0,05;7,4;0;0;0;10;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;315;0;0;0;75;15;Profili\Brtva za vrata.MAC;;;;;
4BRT-L7;;BRTVA PROZORSKA L 8 x 7 mm;;;;7;-16777216;-16777216;4026531840;4026531840;4;95;;;;M1;KOL;0;0,05;7,4;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;316;0;0;0;75;15;;;;;;
4BRT-R6;;BRTVA PROZORSKA RAVNA 20,5 x 6 mm;;;;6;-16777216;-16777216;4026531840;4026531840;4;95;;;;M1;KOL;0;0,05;7,4;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;317;0;0;0;75;15;;;;;;
4BRT-S5;;BRTVA PROZORSKA ZA STAKLO 30 x 5 mm;;;;5;-16777216;-16777216;4026531840;4026531840;4;95;;;;M1;KOL;0;0,05;7,4;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;318;0;0;0;75;15;;;;;;
4BRTVA;;BRTVA AL OKVIRA VRATA;;;;1;-4144960;-16777216;4026531840;4026531840;4;95;;;;M1;KM;0;0;0;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;319;0;0;0;0,1;10;;;;;;
4FRT-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;117;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;320;0;0;0;1;0;;;;;;
4FRT--;;FURNIR RUBNE TRAKE;;;;0;-16777216;-16777216;4026531840;4026531840;4;117;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;321;0;0;0;1;0;;;;;;
4FRT---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;117;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;322;0;0;0;1;0;;;;;;
4KUT-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;118;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;338;0;0;2;1;0;;;;;;
4KUT--;;LETVE I PRIBOR ZA KUHINJE;;;;0;-16777216;-16777216;4026531840;4026531840;4;118;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;339;0;0;0;1;0;;;;;;
4KUT---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;118;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;340;0;0;0;1;0;;;;;;
4KUTPLO;;KUTNA LETVICA ZA PLOČU;;;;25;-4408132;-16777216;4026531840;4026531840;4;118;;;;M1;M1;0;0;10,12;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;341;4000;0;0;1;20;;;;;;
4KUTPLO_KU;;KUTNA LETVA ZA PLOČU - KUTNIK UNUTARNJI;;;;25;-16777216;-16777216;4026531840;4026531840;4;118;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;342;0;0;0;1;0;;;;;;
4KUTPLO_KV;;KUTNA LETVA ZA PLOČU - KUTNIK VANJSKI;;;;20;-16777216;-16777216;4026531840;4026531840;4;118;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;343;0;0;0;1;0;;;;;;
4KUTPLO_ZD;;KUTNA LETVA ZA PLOČU - ZAVRŠETAK DESNI;;;;25;-16777216;-16777216;4026531840;4026531840;4;118;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;345;0;0;0;1;0;;;;;;
4KUTPLO_ZL;;KUTNA LETVA ZA PLOČU - ZAVRŠETAK LIJEVI;;;;25;-16777216;-16777216;4026531840;4026531840;4;118;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;346;0;0;0;1;0;;;;;;
4LAD-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;120;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;347;0;0;0;1;0;;;;;;
4LAD--;;PROFILI ZA LADICE;;;;0;-16777216;-16777216;4026531840;4026531840;4;120;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;348;0;0;0;1;0;;;;;;
4LAD---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;120;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;349;0;0;0;1;0;;;;;;
4LAD_PR085;;PROFIL ZA LADICU 85 MM;;;;12;-16777216;-16777216;4026531840;4026531840;4;120;;;;M1;M1;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;350;0;0;0;4,1;25;;;;;;
4LAD_PR100;;PROFIL ZA LADICU 100 MM;;;;12;-16777216;-16777216;4026531840;4026531840;4;120;;;;M1;M1;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;351;0;0;0;4,1;25;;;;;;
4LAD_PR120;;PROFIL ZA LADICU 120 MM;;;;14;-16777216;-16777216;4026531840;4026531840;4;120;;;;M1;M1;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;352;0;0;0;4,1;25;;;;;;
4LED-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;121;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;353;0;0;0;1;0;;;;;;
4LED--;;LED TRAKE I PRIBOR;;;;0;-16777216;-16777216;4026531840;4026531840;4;121;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;354;0;0;0;1;0;;;;;;
4LED---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;121;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;355;0;0;0;1;0;;;;;;
4LED-TR12;;LED TRAKA 12 mm;;;;5;-4182016;-4182016;4026531840;4026531840;4;121;;;;M1;KM;0;0;0;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;356;0;0;0;0,1;10;;;;;;
4MAS-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;122;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;365;0;0;0;1;0;;;;;;
4MAS--;;MASIV RUBNI;;;;0;-16777216;-16777216;4026531840;4026531840;4;122;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;366;0;0;0;1;0;;;;;;
4MAS---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;122;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;367;0;0;0;1;0;;;;;;
4MRT-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;123;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;370;0;0;0;1;0;;;;;;
4MRT--;;MELAMIN RUBNE TRAKE;;;;0;-16777216;-16777216;4026531840;4026531840;4;123;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;371;0;0;0;1;0;;;;;;
4MRT---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;123;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;372;0;0;0;1;0;;;;;;
4POD_LET;;PLASTIČNA MASKA ZA PODNOŽJE KUH. ORMARIĆA;;;;18;-16777216;-16777216;4026531840;4026531840;4;118;;;;M1;M1;0;0;10,12;0;0;0;10;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;381;4000;0;0,5;1;20;;;;;;
4REL_PAL;;RELING PALICA;;;;5;-16777216;-16777216;4026531840;4026531840;4;120;;;;M1;;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;382;0;0;0;1;0;;;;;;
4SPOJ_LET;;SPOJNA LETVICA ZA KUHINJSKU PLOČU;;;;40;-16777216;-16777216;4026531840;4026531840;4;118;;;;M1;M1;0;0;10,12;0;0;0;10;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;383;4000;0;0;1;20;;;;;;
4VIJCI-RUB;;VIJCI PO DUŽNOM METRU RUBA;;;;0;-16777216;-16777216;4026531840;4026531840;11;;;;;M1;M1;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;385;0;0;0;1;0;;;;;;
5-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;5;;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;386;0;0;0;1;0;;;;;;
5--;;STAKLA, LIMOVI;;;;0;-16777216;-16777216;4026531840;4026531840;5;;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;387;0;0;0;1;0;;;;;;
5---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;5;;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;388;0;0;0;1;0;;;;;;
5PLEXG-04;;PLEXIGLAS 4 mm;;;;4;-16320137;-16777216;4026531840;4026531840;5;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;Staklo;;Mliječno staklo;;;;1;0;0;0;0;;;;;;;;;;;0;391;0;0;0;1;0;;;;;;
4KV-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;4;119;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;2296;0;0;0;1;0;;;;;;
4ABS20_99;;ABS 2 / 99 mm ;;2;;2;-16777216;0;4026531840;4026531840;4;93;282;;130;M1;KOL;0;0;0;0;0;0;10;0;0;2;System.Byte[];0;3.6.2025. 0:00:00;Material_003;;;;;UNI;0;0;1;0;0;;;;;;;;;;;0;5325;0;99;2;1000;10;;;;;;
HA_805_60_312_R;;Hlačnik 420 mm s razmaknicama - Umbro siva ;;;;0;-4144960;-4144960;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;6443;0;0;0;1;0;Okov\Haefele\Hlacnik_420_s_razmaknicom.MAC;;190;;;
5STAKLO-04;;STAKLO 4 mm;;;;4;-13904427;-16777216;4026531840;4026531840;5;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;Staklo;;Mliječno staklo;;;;1;0;0;0;0;;;;;;;;;;;0;399;0;0;0;1;0;;;;;;
5STAKLO-05;;STAKLO 5 mm;;;;5;-13904427;-16777216;4026531840;4026531840;5;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;Staklo;;Mliječno staklo;;;;1;0;0;0;0;;;;;;;;;;;0;400;0;0;0;1;0;;;;;;
5STAKLO-IZO30;;IZO STAKLO DVOSLOJNO 30 mm;;;;30;-16777216;-16777216;4026531840;4026531840;5;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;Staklo;;;;;;1;0;0;0;0;;;;;;;;;;;0;401;0;0;10;1;0;;;;;;
5ZRCALO-B05;;ZRCALO BRUŠENO 5 mm;;;;5;-13904427;-16777216;4026531840;4026531840;5;;;;;M2;M2;1;0;50;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;Staklo-dimljeno;;;;;;1;0;0;0;0;;;;;;;;;;;0;403;0;0;0;1;0;;;;;;
6PRO1L-OZD;;OKOV JEDNOKRILNI LUČNI OTKLOPNO/ZAOKRETNI DESNI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;404;2650;2070;12;1;15;;;;;;
6PRO1L-OZL;;OKOV JEDNOKRILNI LUČNI OTKLOPNO/ZAOKRETNI LIJEVI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;405;2650;2070;12;1;15;;;;;;
6PRO1-OZD;;OKOV JEDNOKRILNI OTKLOPNO/ZAOKRETNI DESNI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;406;2650;2070;12;1;15;;;;;;
6PRO1-OZL;;OKOV JEDNOKRILNI OTKLOPNO/ZAOKRETNI LIJEVI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;407;2650;2070;12;1;15;;;;;;
6PRO2-OZD;;OKOV DVOKRILNI OTKLOPNO/ZAOKRETNI DESNI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;408;2650;2070;12;1;15;;;;;;
6PRO2-OZL;;OKOV DVOKRILNI OTKLOPNO/ZAOKRETNI LIJEVI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;409;2650;2070;12;1;15;;;;;;
6PRO2-ZD;;OKOV DVOKRILNI ZAOKRETNI DESNI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;410;2650;2070;12;1;15;;;;;;
6PRO2-ZL;;OKOV DVOKRILNI ZAOKRETNI LIJEVI;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;M2;M2;1;8,7;8,08;10;10;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;411;2650;2070;12;1;15;;;;;;
6PRO-POLIVA;;POLUOLIVA;;;;26;-16777216;-16777216;4026531840;4026531840;6;;;;;KOM;KOM;0;8,7;8,08;10;10;0;0;0;0;0;;5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;412;2650;2070;12;1;15;;;;;;
7-;;xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;;;;0;-16777216;-16777216;4026531840;4026531840;7;;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;9.5.2026. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;413;0;0;0;1;0;;;;;;
7--;;OKOV ZA NAMJEŠTAJ;;;;0;-16777216;-16777216;4026531840;4026531840;7;;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;414;0;0;0;1;0;;;;;;
7---;;xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;;;;0;-16777216;-16777216;4026531840;4026531840;7;;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;415;0;0;0;1;0;;;;;;
7BRA-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;7;155;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;416;0;0;0;1;0;;;;;;
